truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier
XE 5598Z,103.6481778,1.33057933,2020-10-22 04:13:02,1603339982,0,0.0,0.0,0.0,,45.416998,di8CAHwvAoADAAAAAwAAAAAAAAAsAAAA16SgPzyQjD8AAAAAMuSQQQMAAAADAAAAAAAAACwAAACDCwAAkIotBrROFACyiy0Gk00UAAAAzwK8byAW,103.647888,1.330868,,,,,,,,,,False
XE 5598Z,103.6481751,1.33057283,2020-10-22 04:13:08,1603339988,1,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481971,1.33057083,2020-10-22 04:13:13,1603339993,2,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481963,1.33057417,2020-10-22 04:13:18,1603339998,3,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481666,1.330586,2020-10-22 04:13:23,1603340003,4,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481813,1.33058567,2020-10-22 04:13:29,1603340009,5,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481731,1.33058483,2020-10-22 04:13:34,1603340014,6,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.648173,1.33058367,2020-10-22 04:13:39,1603340019,7,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481908,1.33058017,2020-10-22 04:13:44,1603340024,8,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.648191,1.33057983,2020-10-22 04:13:50,1603340030,9,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.6481741,1.3305844999999998,2020-10-22 04:13:56,1603340036,10,,,0.0,,,,103.647888,1.330868,,,,,,,,,,True
XE 5598Z,103.64813259999998,1.33058533,2020-10-22 04:14:01,1603340041,11,0.0,1.0,0.0,,41.440701,di8CAHwvAoAAAAAABgAAAAAAAAAsAAAAAAAAAIqaFkAAAAAAMuSQQQAAAAAGAAAAAAAAACwAAACDCwAAiIotBqxOFACFiy0GmU0UAAAAzwK8byAW,103.64788,1.33086,0.97513,1.3,0.3,"[5270389053, 5270389040]",[4.2],[0.3],[1.258212],2.0,4.333333333333334,False
XE 5598Z,103.648117,1.33058417,2020-10-22 04:14:06,1603340046,12,,,0.0,,,,103.64788,1.33086,,,,,,,,,,True
XE 5598Z,103.6480813,1.33059333,2020-10-22 04:14:11,1603340051,13,,,0.0,,,,103.64788,1.33086,,,,,,,,,,True
XE 5598Z,103.6480506,1.33059583,2020-10-22 04:14:16,1603340056,14,,,0.0,,,,103.64788,1.33086,,,,,,,,,,True
XE 5598Z,103.6480968,1.33058217,2020-10-22 04:14:22,1603340062,15,,,0.0,,,,103.64788,1.33086,,,,,,,,,,True
XE 5598Z,103.6481108,1.33058,2020-10-22 04:14:27,1603340067,16,0.0,2.0,0.0,,4.941794,dS8CgHgvAgBgAAAAjgAAAAAAAABSAAAA9RogQlpxa0IAAAAACEsHQmAAAACOAAAAAAAAAFIAAACDCwAAjostBrRNFABviy0GlE0UAAAAXwi8byAW,103.648142,1.330612,0.97513,40.1,19.0,"[5270389053, 5270389040, 5270389041]","[0, 4.2]","[0, 9.6]","[0, 40.120327]",3.0,2.1105263157894742,False
XE 5598Z,103.6481403,1.3305545,2020-10-22 04:14:33,1603340073,17,,,0.0,,,,103.648142,1.330612,,,,,,,,,,True
XE 5598Z,103.6481481,1.33051433,2020-10-22 04:14:38,1603340078,18,,,0.0,,,,103.648142,1.330612,,,,,,,,,,True
XE 5598Z,103.6481768,1.330442,2020-10-22 04:14:43,1603340083,19,0.0,3.0,0.0,,10.983954,dS8CgHgvAgCGAAAAaAAAAAAAAABSAAAAPzNfQhBZLEIAAAAACEsHQoYAAABoAAAAAAAAAFIAAACDCwAA9YstBlJNFACxiy0GCk0UAAAAXwi8byAW,103.648245,1.330514,0.97513,15.8,3.8,"[5270389040, 5270389041]",[4.2],[3.8],[15.811076],2.0,4.1578947368421035,False
XE 5598Z,103.6481851,1.33038017,2020-10-22 04:14:48,1603340088,20,,,0.0,,,,103.648245,1.330514,,,,,,,,,,True
XE 5598Z,103.6482586,1.330334,2020-10-22 04:14:53,1603340093,21,0.0,4.0,0.0,,13.416315,dS8CgHgvAgCqAAAARAAAAAAAAABSAAAAA0SNQpYI4kEAAAAACEsHQqoAAABEAAAAAAAAAFIAAACDCwAAVowtBvZMFAADjC0GnkwUAAAAXwi8byAW,103.648342,1.330422,0.97513,14.9,3.6,"[5270389040, 5270389041]",[4.1],[3.6],[14.867727],2.0,4.138888888888889,False
XE 5598Z,103.64832,1.330267,2020-10-22 04:14:58,1603340098,22,,,0.0,,,,103.648342,1.330422,,,,,,,,,,True
XE 5598Z,103.6483755,1.3302345,2020-10-22 04:15:03,1603340103,23,0.0,5.0,0.0,,12.475475,dS8CgHgvAoDSAAAAHAAAAAAAAABSAAAAsiuvQqvTNEEAAAAACEsHQtIAAAAcAAAAAAAAAFIAAACDCwAAxYwtBo1MFAB4jC0GO0wUAAAAXwi8byAW,103.648453,1.330317,0.97513,17.0,4.0,"[5270389040, 5270389041]",[4.2],[4],[16.992291],2.0,4.25,False
XE 5598Z,103.648317,1.33030867,2020-10-22 04:15:08,1603340108,24,,,0.0,,,,103.648453,1.330317,,,,,,,,,,True
XE 5598Z,103.6482065,1.33039917,2020-10-22 04:15:13,1603340113,25,0.0,6.0,0.0,,12.238525,dS8CAHgvAoCUAAAAWgAAAAAAAABSAAAAuCB2Qq5rFUIAAAAACEsHQpQAAABaAAAAAAAAAFIAAACDCwAAG4wtBi9NFADPiy0G30wUAAAAXwi8byAW,103.648283,1.3304790000000002,0.97513,26.1,6.2,"[5270389041, 5270389040]",[4.2],[6.2],[26.115315],2.0,4.209677419354839,False
XE 5598Z,103.6480608,1.33040483,2020-10-22 04:15:18,1603340118,26,0.0,7.0,0.0,,22.828892,dS8CAHgvAoB2AAAAeAAAAAAAAABSAAAA3HVFQnIWRkIAAAAACEsHQnYAAAB4AAAAAAAAAFIAAACDCwAAy4stBnpNFAA9iy0G5UwUAAAAXwi8byAW,103.648203,1.330554,0.97513,12.2,3.0,"[5270389041, 5270389040]",[4.1],[3],[12.195166],2.0,4.066666666666666,False
XE 5598Z,103.64794659999998,1.33042017,2020-10-22 04:15:23,1603340123,27,,,0.0,,,,103.648203,1.330554,,,,,,,,,,True
XE 5598Z,103.6476813,1.33044717,2020-10-22 04:15:34,1603340134,28,0.0,8.0,0.0,,50.751699,di8CgHwvAgAAAAAABgAAAAAAAAAsAAAAAAAAAIqaFkAAAAAAMuSQQQAAAAAGAAAAAAAAACwAAACDCwAAiIotBqxOFADBiS0GD00UAAAAzwK8byAW,103.64788,1.33086,0.97513,49.5,14.3,"[5270389041, 5270389040, 5270389053]","[4.2, 4.2]","[11.8, 0]","[49.481171, 0]",3.0,3.4615384615384612,False
XE 5598Z,103.6474373,1.33048633,2020-10-22 04:15:39,1603340139,29,0.0,9.0,0.0,,42.757373,LyIBgOkvAgAKAAAAAAAAAAAAAAAAAAAAGdk5QQAAAAAAAAAAAAAAAAoAAAAAAAAAAAAAAAAAAACDCwAAkoktBoJOFADNiC0GNk0UAAAA7w28byAW,103.647634,1.330818,0.97513,48.1,25.0,"[5270389040, 5270389053, 5270389052, 5270389051, 5270389050, 7146806740, 5270389049, 4491946731, 5270400585]","[3.9, 4, 4.2, 4, 4.2, 3.9, 11.3, 11.6]","[0.6, 0.4, 0.4, 0.4, 2.4, 0.8, 1.4, 1]","[2.359148, 1.592443, 1.672096, 1.603995, 10.151847, 3.14553, 15.88575, 11.64815]",9.0,1.9240000000000002,False
