truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier
XE 5598Z,103.6483735,1.331497,2020-10-07 04:11:34,1602043894,0,0.0,0.0,0.0,,7.6095380000000015,KcgBgOIvAgAMAAAAHwAAAAAAAAAAAAAAzSpjQYbHA0IAAAAAAAAAAAwAAAAfAAAAAAAAAAAAAACDCwAARYwtBllRFAB2jC0GKVEUAAAADw68byAW,103.648325,1.331545,,,,,,,,,,False
XE 5598Z,103.6483578,1.33149333,2020-10-07 04:11:40,1602043900,1,,,0.0,,,,103.648325,1.331545,,,,,,,,,,True
XE 5598Z,103.648361,1.331493,2020-10-07 04:11:46,1602043906,2,,,0.0,,,,103.648325,1.331545,,,,,,,,,,True
XE 5598Z,103.6483345,1.331445,2020-10-07 04:11:51,1602043911,3,,,0.0,,,,103.648325,1.331545,,,,,,,,,,True
XE 5598Z,103.648307,1.33137383,2020-10-07 04:11:56,1602043916,4,0.0,1.0,0.0,,11.76798,KcgBgOIvAgAaAAAAEQAAAAAAAAAAAAAABnHpQXizj0EAAAAAAAAAABoAAAARAAAAAAAAAAAAAACDCwAA54stBvhQFAAzjC0GrlAUAAAADw68byAW,103.648231,1.331448,0.970514,15.0,1.4,"[5215201749, 5270400581]",[10.7],[1.4],[15.021823],2.0,10.714285714285717,False
XE 5598Z,103.6482865,1.33127417,2020-10-07 04:12:01,1602043921,5,,,0.0,,,,103.648231,1.331448,,,,,,,,,,True
XE 5598Z,103.6482756,1.331202,2020-10-07 04:12:06,1602043926,6,0.0,2.0,0.0,,22.594774,KcgBgOIvAgApAAAAAgAAAAAAAAAAAAAAsQo1QkP38D8AAAAAAAAAACkAAAACAAAAAAAAAAAAAACDCwAAgostBpBQFAAUjC0GAlAUAAAADw68byAW,103.64813,1.331344,0.970514,16.1,1.5,"[5215201749, 5270400581]",[10.7],[1.5],[16.122632],2.0,10.733333333333334,False
XE 5598Z,103.6482703,1.3311745,2020-10-07 04:12:11,1602043931,7,,,0.0,,,,103.64813,1.331344,,,,,,,,,,True
XE 5598Z,103.6482635,1.33108383,2020-10-07 04:12:15,1602043935,8,,,0.0,,,,103.64813,1.331344,,,,,,,,,,True
XE 5598Z,103.6482776,1.33104167,2020-10-07 04:12:20,1602043940,9,0.0,3.0,0.0,,34.933029,NiIBgHsvAgAIAAAAJAAAAAAAAAAAAAAAXSUUQR3gHUIAAAAAAAAAAAgAAAAkAAAAAAAAAAAAAACDCwAAMIstBjlQFAAWjC0GYk8UAAAA_w28byAW,103.648048,1.331257,0.970514,13.3,1.2,"[5215201749, 5270400581, 4491946735, 5270389049]","[9.4, 10.6, 11.6]","[0.2, 0.2, 0.8]","[1.887318, 2.12471, 9.284729]",4.0,11.083333333333336,False
XE 5598Z,103.6482748,1.33094567,2020-10-07 04:12:25,1602043945,10,,,0.0,,,,103.648048,1.331257,,,,,,,,,,True
XE 5598Z,103.6482488,1.33089017,2020-10-07 04:12:30,1602043950,11,0.0,4.0,0.0,,38.729947,di8CAHwvAoAEAAAAAAAAAAYAAAAoAAAAd97KPwAAAACKmhZASzaEQQQAAAAAAAAABgAAACgAAACDCwAAnYotBshOFAD5iy0Gyk4UAAEAjwG8byAW,103.647901,1.3308879999999998,0.970514,56.2,25.3,"[4491946735, 5270389049, 7146806740, 5270389050, 5270389051, 5270389052, 5270389053]","[11, 3.9, 4.2, 4, 4.2, 4.2]","[3.6, 0.8, 2.4, 0.4, 0.4, 0]","[39.57799, 3.14553, 10.151847, 1.603995, 1.672096, 0]",7.0,2.2213438735177866,False
XE 5598Z,103.648241,1.33077883,2020-10-07 04:12:35,1602043955,12,,,0.0,,,,103.647901,1.3308879999999998,,,,,,,,,,True
XE 5598Z,103.6482398,1.33056133,2020-10-07 04:12:41,1602043961,13,1.0,5.0,0.0,,3.373295,dS8CgHgvAgB8AAAAcgAAAAAAAABSAAAAoDFPQq9aPEIAAAAACEsHQnwAAAByAAAAAAAAAFIAAACDCwAA24stBmtNFADwiy0GgU0UAAAAXwi8byAW,103.648219,1.330539,0.970514,55.9,22.8,"[5270389052, 5270389053, 5270389040, 5270389041]","[4, 3.9, 4.2]","[0.4, 0.6, 12.4]","[1.592443, 2.359148, 51.920173]",4.0,2.4517543859649122,False
XE 5598Z,103.6482715,1.33037833,2020-10-07 04:12:46,1602043966,14,1.0,6.0,0.0,,8.865243,dS8CgHgvAgCkAAAASgAAAAAAAABSAAAAbbaIQvo-9EEAAAAACEsHQqQAAABKAAAAAAAAAFIAAACDCwAAR4wtBgRNFAAQjC0GykwUAAAAXwi8byAW,103.648327,1.330436,0.970514,16.6,4.0,"[5270389040, 5270389041]",[4.1],[4],[16.597227],2.0,4.15,False
XE 5598Z,103.64837,1.33021417,2020-10-07 04:12:51,1602043971,15,1.0,7.0,0.0,,14.670855,dS8CgHgvAgDVAAAAGQAAAAAAAABSAAAAPYexQp73IUEAAAAACEsHQtUAAAAZAAAAAAAAAFIAAACDCwAAzYwtBoZMFAByjC0GJkwUAAAAXwi8byAW,103.648461,1.33031,0.970514,20.5,4.9,"[5270389040, 5270389041]",[4.2],[4.9],[20.455457],2.0,4.183673469387755,False
XE 5598Z,103.6484141,1.33009867,2020-10-07 04:12:56,1602043976,16,,,0.0,,,,103.648461,1.33031,,,,,,,,,,True
XE 5598Z,103.6484186,1.32996183,2020-10-07 04:13:01,1602043981,17,1.0,8.0,0.0,,9.178032,dS8CgHgvAgAAAAAABAAAADYBAAAGAAAAAAAAADXnyz9KbgBDZ-8rQAAAAAAEAAAANgEAAAYAAACDCwAAjYwtBnpLFACjjC0GKksUAAYAHxC8byAW,103.648397,1.330042,0.970514,39.8,9.7,"[5270389040, 5270389041, 5270389042, 5270389043, 5270389044, 5270389045, 5270389046, 5270389047]","[4.1, 3.9, 4.3, 3.9, 4.1, 4.2, 4.2]","[2.5, 0.6, 0.5, 0.7, 5, 0.4, 0]","[10.147016, 2.314262, 2.159599, 2.746989, 20.725387, 1.693763, 0]",8.0,4.103092783505153,False
XE 5598Z,103.6483608,1.32977933,2020-10-07 04:13:06,1602043986,18,2.0,9.0,0.0,,28.851714,dS8CgHgvAgAAAAAABgAAADoBAAAAAAAAAAAAAGfvK0AYBgJDAAAAAAAAAAAGAAAAOgEAAAAAAACDCwAAf4wtBndLFABpjC0Gc0oUAAcAbxK8byAW,103.648383,1.330039,0.970514,1.6,0.4,"[5270389046, 5270389047, 5270389048]","[4, 4]","[0.4, 0]","[1.592108, 0]",3.0,4.0,False
XE 5598Z,103.6482463,1.32966733,2020-10-07 04:13:11,1602043991,19,2.0,10.0,0.0,,43.86623,dS8CgHgvAgAAAAAABgAAADoBAAAAAAAAAAAAAGfvK0AYBgJDAAAAAAAAAAAGAAAAOgEAAAAAAACDCwAAf4wtBndLFAD2iy0GA0oUAAcAbxK8byAW,103.648383,1.330039,0.970514,0.0,0.0,"[5270389047, 5270389048]",[0],[0],[0],2.0,,False
XE 5598Z,103.648156,1.32948133,2020-10-07 04:13:16,1602043996,20,9.0,11.0,0.0,,66.81817099999999,eS8CgH4vAgAAAAAA8wAAAAAAAAAAAAAAAAAAAHXnyUIAAAAAAAAAAAAAAADzAAAAAAAAAAAAAACDCwAAaYwtBoFLFACciy0GSUkUAAAArxO8byAW,103.648361,1.330049,0.970514,2.7,0.6,"[5270389047, 5270389048, 5270389054]","[4.5, 4.5]","[0.6, 0]","[2.687305, 0]",3.0,4.500000000000001,False
XE 5598Z,103.6481298,1.329341,2020-10-07 04:13:22,1602044002,21,0.0,0.0,1.0,,4.314369,uScAgL0nAIAUAAAAJQAAAHYAAAA7AAAAlj-yQf3UI0KVZAJDDzGDQhQAAAAlAAAAdgAAADsAAACDCwAAnYstBtlIFACCiy0GvUgUAAIAbwi8byAW,103.648157,1.329369,,,,,,,,,,False
XE 5598Z,103.648312,1.33003383,2020-10-07 04:13:28,1602044008,22,0.0,1.0,1.0,,64.869505,uScAAL0nAIBeAAAAEAAAAAgAAAB0AAAApqDRQvLwhkFBYgtBrdUAQ14AAAAQAAAACAAAAHQAAACDCwAAoIotBs9JFAA4jC0GcksUAAEAbwi8byAW,103.647904,1.329615,0.970207,39.2,3.6,"[6200144870, 6200144871, 7146814776]","[11.2, 10.6]","[2, 1.6]","[22.335404, 16.908813]",3.0,10.888888888888893,False
